Product_Line,PIM_Attribute_ID,PIM_Attribute_Name,LOV_Value_Code,LOV_Value_Name,Modified_TimeStamp,Modified_By,Version,Comments
Apparel,menformaltopwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,menformaltopwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,menformaltopwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,menformaltopwearsize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,menformaltopwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,menformaltopwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,menformaltopwearsize,Size,menformaltopwearsize14p5,14.5,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize15,15,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize15p5,15.5,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize16,16,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize16p5,16.5,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize17,17,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize17p5,17.5,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize18,18,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize18p5,18.5,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize19,19,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize19p5,19.5,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,menformaltopwearsize,Size,menformaltopwearsize20,20,2016-06-15T00:00,TUL,1.7f,Added for TISPRD-2430
Apparel,meninnerwearcollarneck,Neck/Collar,roundneck,Round neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearcollarneck,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearcollarneck,Neck/Collar,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearcollarneck,Neck/Collar,henley,Henley,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearcollarneck,Neck/Collar,crewneck,Crew neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearcollarneck,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,37,37,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,41,41,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,43,43,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,47,47,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,48,48,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,49,49,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,50,50,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,35,35,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,39,39,2016-05-21T00:00,TUL,1.7 d,
Apparel,meninnerwearsize,Size,meninnerwearsize28,28,2016-06-23T00:00,TUL,1.7h,LOV added as part of TISPRD-3116
Apparel,meninnerwearsize,Size,meninnerwearsize32,32,2016-06-23T00:00,TUL,1.7h,LOV added as part of TISPRD-3116
Apparel,meninnerwearsize,Size,meninnerwearsize36,36,2016-06-23T00:00,TUL,1.7h,LOV added as part of TISPRD-3116
Apparel,meninnerwearsize,Size,meninnerwearsize30,30,2016-06-23T00:00,TUL,1.7h,LOV added as part of TISPRD-3116
Apparel,menpattern,Pattern,tribal,Tribal,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,embroidery,Embroidery,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,floral,Floral,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,others,Others,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,print,Print,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,stripes,Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,embellished,Embellished,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,self,Self,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,graphic,Graphic,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,logo,Logo,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,geometric,Geometric,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,polkadot,Polka Dot,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,animalprint,Animal Print,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,quilted,Quilted,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,tie-dye,Tie - Dye,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,pinstripes,Pin Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,ombre,Ombre,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,plaid,Plaid,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,tropical,Tropical,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,distressed,Distressed,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,paisley,Paisley,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,aztec,Aztec,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,chevron,Chevron,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,gingham,Gingham,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,metallic,Metallic,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,houndstooth,Houndstooth,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,camo,Camo,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,heart,Heart,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,jacquard,Jacquard,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,lace,Lace,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,brocade,Brocade,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,abstract,Abstract,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,patchwork,Patchwork,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,argyle,Argyle,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,crochet,Crochet,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,herringbone,Herringbone,2016-05-21T00:00,TUL,1.7 d,
Apparel,menpattern,Pattern,checks,Checks,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,39,39,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,41,41,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,43,43,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,47,47,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,48,48,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,49,49,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,50,50,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,35,35,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,37,37,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleepwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,3by4thsleeves,3/4th sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,fullsleeves,Full Sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,shortsleeves,Short sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,sleeveless,Sleeveless,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,shoulderstraps,Shoulder straps,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,halfsleeves,Half Sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,capsleeves,Cap sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,puffsleeve,Puff Sleeve,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,elbowsleeves,Elbow sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,mensleeve,Sleeve,magyarsleeves,Magyar Sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,multipack,Multi Pack,no,No,2016-05-21T00:00,TUL,1.7 d,
Apparel,multipack,Multi Pack,yes,Yes,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,caprissets,Capris Sets,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,nightgown,Night Gown,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,pyjamasets,Pyjama Sets,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,robe,Robe,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,shortsets,Short Sets,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,sleeptees,Sleep Tees,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,pyjamas,Pyjamas,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,singlets,Singlets,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,chamize,Chamize,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,nighties,Nighties,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,shorts,Shorts,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,nightshirts,Night Shirts,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,capris,Capris,2016-05-21T00:00,TUL,1.7 d,
Apparel,nightweartype,Nightwear Type,babydolls,Baby Dolls,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,ethnicwear,Ethnic Wear,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,casualwear,Casual Wear,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,workwear,Work Wear,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,collegelook,College Look,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,weddingwear,Wedding Wear,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,partyclubwear,Party & Club Wear,2016-05-21T00:00,TUL,1.7 d,
Apparel,occasion,Occasion,eveningwear,Evening Wear,2016-05-21T00:00,TUL,1.7 d,
Apparel,padding,Padding,padded,Padded,2016-05-21T00:00,TUL,1.7 d,
Apparel,padding,Padding,nontopadded,Non-padded,2016-05-21T00:00,TUL,1.7 d,
Apparel,setitems,Set Items,kurtsalwchurddupata,Kurta/Salwaar/Churidar & Dupatta,2016-05-21T00:00,TUL,1.7 d,
Apparel,setitems,Set Items,kurtadupatta,Kurta & Dupatta,2016-05-21T00:00,TUL,1.7 d,
Apparel,setitems,Set Items,dupatasalwbychuridar,Dupatta & Salwaar/Churidar,2016-05-21T00:00,TUL,1.7 d,
Apparel,setitems,Set Items,kurtasalwbychuridar,Kurta & Salwaar/Churidar,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,belowknee,Below knee,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,aboveknee,Above knee,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,kneelength,Knee length,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,maxi,Maxi,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,mini,Mini,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtlength,Skirt Length,midi,Midi,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,wrap,Wrap,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,atolinedress,A-Line dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,blousondress,Blouson dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,empiretolinedress,Empire-line dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,hightolowdress,High-low dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,maxidress,Maxi dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,onetoshoulderdress,One-shoulder dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,peplumdress,Peplum dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,scooter,Scooter,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,pencil,Pencil,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,skort,Skort,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,lehenga,Lehenga,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,circular,Circular,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,tutu,Tutu,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,assymetricdress,Assymetric dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,bodycondress,Bodycon dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,tubedress,Tube dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,skaterdress,Skater dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,shiftdress,Shift dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,skirtshape,Skirt Shape,shirtdress,Shirt dress,2016-05-21T00:00,TUL,1.7 d,
Apparel,sleepwearcoverage,Length,short,Short,2016-05-21T00:00,TUL,1.7 d,
Apparel,sleepwearcoverage,Length,caprilength,Capri Length,2016-05-21T00:00,TUL,1.7 d,
Apparel,sleepwearcoverage,Length,fulllength,Full length,2016-05-21T00:00,TUL,1.7 d,
Apparel,sleepwearcoverage,Length,kneelength,Knee length,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,chinos,Chinos,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,salwar,Salwar,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,churidar,Churidar,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,elasticated,Elasticated,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,drawstring,Drawstring,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,gathered,Gathered,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,rouched,Rouched,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,bermudas,Bermudas,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,pyjamas,Pyjamas,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,capris,Capris,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,trackpants,Trackpants,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,joggers,Joggers,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,cargos,Cargos,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,pleated,Pleated,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,trousertype,Trouser Type,flatfronttrousers,Flat front trousers,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,shortkurta,Short Kurta,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,longkurta,Long Kurta,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,overlap,Overlap,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,highlow,High Low,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,peplum,Peplum,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,crewttoshirt,Crew T-shirt,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,a-line,A-Line,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,box,Box,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,turtleneck,Turtle neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,vtoneck,V-neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,polo,Polo,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,henley,Henley,2016-05-21T00:00,TUL,1.7 d,
Apparel,tshirttype,Tshirt Type,chemise,Chemise,2016-05-21T00:00,TUL,1.7 d,
Apparel,unisexapparel,Unisex,no,No,2016-05-21T00:00,TUL,1.7 d,
Apparel,unisexapparel,Unisex,yes,Yes,2016-05-21T00:00,TUL,1.7 d,
Apparel,waistrise,Waist Rise,lowrise,Low rise,2016-05-21T00:00,TUL,1.7 d,
Apparel,waistrise,Waist Rise,highrise,High rise,2016-05-21T00:00,TUL,1.7 d,
Apparel,waistrise,Waist Rise,midrise,Mid rise,2016-05-21T00:00,TUL,1.7 d,
Apparel,wiring,Wiring,nontowired,Non-wired,2016-05-21T00:00,TUL,1.7 d,
Apparel,wiring,Wiring,undertowired,Under-wired,2016-05-21T00:00,TUL,1.7 d,
Apparel,withblouse,With Blouse,yes,Yes,2016-05-21T00:00,TUL,1.7 d,
Apparel,withblouse,With Blouse,no,No,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,bootcut,Bootcut,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,boyfriendfit,Boyfriend fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,comfortfit,Comfort fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,regularfit,Regular fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,superskinnyfit,Super skinny fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,skinnyfit,Skinny fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,slimfit,Slim fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,straightfit,Straight fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbottomwearfit,Fit,relaxedfit,Relaxed Fit,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrapattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrapattern,Pattern,lace,Lace,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrapattern,Pattern,self,Self,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrapattern,Pattern,striped,Striped,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrapattern,Pattern,printed,Printed,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbriefpattern,Pattern,self,Self,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbriefpattern,Pattern,striped,Striped,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbriefpattern,Pattern,printed,Printed,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbriefpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbriefpattern,Pattern,lace,Lace,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrieftype,Brief Type,bikini,Bikini,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrieftype,Brief Type,hipster,Hipster,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrieftype,Brief Type,gtostring,G-string,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrieftype,Brief Type,stringbikini,String Bikini,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrieftype,Brief Type,thong,Thong,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenbrieftype,Brief Type,boyshorts,Boy shorts,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,6-9m,6 - 9 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,9-12m,9 - 12 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,12-18m,12 - 18 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,18-24m,18 - 24 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,24-48m,24 - 48 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,19inches,19 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,19.5inches,19.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,20inches,20 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,20.5inches,20.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,21inches,21 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,21.5inches,21.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,22inches,22 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,22-22.5inches,22 - 22.5 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,22.5-23inches,22.5 - 23 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,23.5-24inches,23.5 - 24 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,24.5-25inches,24.5 - 25 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,25.5-26inches,25.5 - 26 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,26.5-27inches,26.5 - 27 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,27.5-28inches,27.5 - 28 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,28.5-29inches,28.5 - 29 Inches,2016-05-21T00:00,TUL,1.7 d,
